circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Singalandapuram S.O,637412,PO,Delivery,NAMAKKAL,TAMIL NADU,11.41518,78.222584
Tamilnadu Circle,Western Region Coimbatore,Salem West Division,Vennandur S.O,637505,PO,Delivery,NAMAKKAL,TAMIL NADU,11.519967,78.092867
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Gudiyattam RS S.O,635803,PO,Delivery,VELLORE,TAMIL NADU,12.937771,78.911412
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Kilvayathinankuppam S.O,632201,PO,Delivery,VELLORE,TAMIL NADU,12.956215,78.98591
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Mailpatti S.O,635805,PO,Delivery,VELLORE,TAMIL NADU,12.860449,78.791979
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Valathoor S.O,635813,PO,Delivery,VELLORE,TAMIL NADU,12.8824,78.828353
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Andiappanur S.O,635702,PO,Delivery,Tirupathur,TAMIL NADU,12.533734,78.702632
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Jolarpettai S.O,635851,PO,Delivery,Tirupathur,TAMIL NADU,12.576542,78.574849
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Vengalapuram S.O,635653,PO,Delivery,Tirupathur,TAMIL NADU,12.478299,78.57306
Tamilnadu Circle,Western Region Coimbatore,Tirupattur Division,Vishamangalam S.O,635652,PO,Delivery,Tirupathur,TAMIL NADU,12.413453,78.590523
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Kangayam North SO,638701,PO,Non Delivery,TIRUPPUR,TAMIL NADU,11.0106667,77.5530556
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Muthur SO,638105,PO,Delivery,TIRUPPUR,TAMIL NADU,11.0478744,77.7375966
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Irugur SO,641103,PO,Delivery,COIMBATORE,TAMIL NADU,11.017019,77.066439
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Somanur SO,641668,PO,Delivery,COIMBATORE,TAMIL NADU,11.089898,77.18646
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Anuppapalayam SO,641652,PO,Delivery,TIRUPPUR,TAMIL NADU,11.142509,77.318706
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Chengapalli SO,638812,PO,Delivery,TIRUPPUR,TAMIL NADU,11.197028,77.42426
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Iduvampalayam SO,641687,PO,Delivery,TIRUPPUR,TAMIL NADU,11.0925,77.3123
Tamilnadu Circle,Western Region Coimbatore,Tirupur Division,Perumanallur SO,641666,PO,Delivery,TIRUPPUR,TAMIL NADU,11.205785,77.359344
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Eriyodu SO,624702,PO,Delivery,DINDIGUL,TAMIL NADU,10.52513,78.06154
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Palayam SO,624620,PO,Delivery,DINDIGUL,TAMIL NADU,10.42,78.8
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Samudrapatti SO,624402,PO,Delivery,DINDIGUL,TAMIL NADU,10.215112,78.289434
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Batlagundu SO,624202,PO,Delivery,DINDIGUL,TAMIL NADU,10.1637,77.7555
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Tandigudi SO,624216,PO,Delivery,DINDIGUL,TAMIL NADU,10.6085278,77.5701667
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Viruveedu SO,624220,PO,Delivery,DINDIGUL,TAMIL NADU,10.6085278,77.5701667
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Chatrapatti SO Dindigul,624614,PO,Delivery,DINDIGUL,TAMIL NADU,10.6085278,77.5701667
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Kalayamputhur SO,624615,PO,Delivery,DINDIGUL,TAMIL NADU,10.4551944,77.4839722
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,KeeranurMA SO,624617,PO,Delivery,DINDIGUL,TAMIL NADU,10.595554,77.500983
Tamilnadu Circle,Southern Region Madurai,Dindigul Division,Markkampatti SO,624712,PO,Delivery,DINDIGUL,TAMIL NADU,10.6085278,77.5701667
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Agasteeswaram S.O,629701,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.09844,77.5195
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Mayiladi S.O,629403,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1537778,77.5068889
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Nagercoil Bazaar S.O,629001,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.19025,77.4376111
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Nagercoil Industrial Estate S.O,629004,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.1630278,77.4125278
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Neyyoor West S.O,629803,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.19325,77.28289
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Oluganacheri S.O,629001,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.1901667,77.4380278
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Parakkai S.O,629601,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.13364,77.45517
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Kanjiracode S.O,629155,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.29475,77.24725
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Manalikarai S.O,629164,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.2992222,77.3075833
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Marthandam North S.O,629165,PO,Non Delivery,KANNIYAKUMARI,TAMIL NADU,8.3132222,77.2246389
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,S.T.Mankad S.O,629172,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.2930556,77.1695556
Tamilnadu Circle,Southern Region Madurai,Kanniyakumari Division,Thengapattanam S.O,629173,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.2351944,77.1742778
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Ariyakudi S.O,630202,PO,Delivery,SIVAGANGA,TAMIL NADU,10.0430556,78.7844444
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Chettinad S.O,630102,PO,Delivery,SIVAGANGA,TAMIL NADU,10.1612,78.7764
Tamilnadu Circle,Southern Region Madurai,Karaikudi Division,Devakottai South S.O,630302,PO,Non Delivery,SIVAGANGA,TAMIL NADU,9.94525,78.7737778
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Ettaiyapuram S.O,628902,PO,Delivery,TUTICORIN,TAMIL NADU,9.1342,77.9655
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kovilpatti Town S.O,628501,PO,Non Delivery,TUTICORIN,TAMIL NADU,9.1717,77.5569
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kulathur (TVL) S.O,628903,PO,Delivery,TUTICORIN,TAMIL NADU,9.0007,78.1854
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Turaiyur S.O,628720,PO,Delivery,TUTICORIN,TAMIL NADU,9.0843,77.8896
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Vanaramutti S.O,628721,PO,Delivery,TUTICORIN,TAMIL NADU,9.1295,77.7571
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Athuvazhi S.O,627760,PO,Delivery,TENKASI,TAMIL NADU,9.2522,77.3818
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Ayikudi S.O,627852,PO,Delivery,TENKASI,TAMIL NADU,8.9986,77.3304
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Courtallam S.O,627802,PO,Delivery,TENKASI,TAMIL NADU,8.91742,77.2407
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kadayanallur Bazar S.O,627751,PO,Non Delivery,TENKASI,TAMIL NADU,9.07586,77.335
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Sambavarvadakarai S.O,627856,PO,Delivery,TENKASI,TAMIL NADU,8.9941,77.3767
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Surandai S.O,627859,PO,Delivery,TENKASI,TAMIL NADU,8.9682,77.4075
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Samayanallur SO,625402,PO,Delivery,MADURAI,TAMIL NADU,9.9777778,78.0358333
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Shanthi Nagar SO,625018,PO,Non Delivery,MADURAI,TAMIL NADU,9.9546389,78.0980278
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Sholavandan SO,625214,PO,Delivery,MADURAI,TAMIL NADU,10.022204,77.961453
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Kalligudi SO,625701,PO,Delivery,MADURAI,TAMIL NADU,9.69875,77.9715278
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Madurai West SO,625001,PO,Non Delivery,MADURAI,TAMIL NADU,9.9120278,78.11325
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Petchiamman Paditurai SO,625001,PO,Non Delivery,MADURAI,TAMIL NADU,9.926,78.1201667
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Pudunagar SO,625706,PO,Non Delivery,MADURAI,TAMIL NADU,9.829528,77.990139
Tamilnadu Circle,Southern Region Madurai,Madurai Division,TPudupatti SO,625704,PO,Delivery,MADURAI,TAMIL NADU,9.7768889,77.9213611
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Villapuram SO,625012,PO,Non Delivery,MADURAI,TAMIL NADU,9.901,78.1232778
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Kilavalavu SO,625102,PO,Delivery,MADURAI,TAMIL NADU,10.0751667,78.4303056
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Krishnapuram Colony SO,625014,PO,Non Delivery,MADURAI,TAMIL NADU,9.0516667,78.1247222
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Ma Reserve Lines SO,625014,PO,Delivery,MADURAI,TAMIL NADU,9.9522222,78.1333333
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Madurai North SO,625014,PO,Non Delivery,MADURAI,TAMIL NADU,9.9761111,78.1413889
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Pudur Bazaar SO,625007,PO,Non Delivery,MADURAI,TAMIL NADU,9.9433889,78.1465
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Silaiman SO,625201,PO,Delivery,MADURAI,TAMIL NADU,9.8741944,78.1893056
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Surveyor Colony SO,625007,PO,Non Delivery,MADURAI,TAMIL NADU,45.5535278,78.2571111
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Tallakulam Housing Board Colon SO,625020,PO,Non Delivery,MADURAI,TAMIL NADU,9.9628333,78.3701389
Tamilnadu Circle,Southern Region Madurai,Madurai Division,Vilakkuthoon SO,625001,PO,Non Delivery,MADURAI,TAMIL NADU,NA,NA
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Anandur SO,623401,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.730545,78.775226
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Kannirajapuram SO,623135,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.104831,78.38368
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Kottaimedu SO,623604,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.413734,78.380556
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Chitharkottai SO,623513,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.428702,78.900374
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Ervadi Dargha SO,623566,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.210406,78.711099
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Irumeni SO,623516,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.306988,79.031315
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Mandapam Camp SO,623519,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.27941,79.138487
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Mandapam SO,623518,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.281718,79.150599
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Nambuthalai SO,623403,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.727948,79.00672
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Pandugudi SO,623404,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.807731,78.969618
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Periyapattinam SO,623523,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.267808,78.905285
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Rajasingamangalam SO,623525,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.369963,78.827473
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Ramanathapuram Collectorate SO,623503,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.287388,79.311363
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Sathaksalai SO,623806,PO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.230173,78.780346
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Ilayangudi West SO,630702,PO,Non Delivery,SIVAGANGA,TAMIL NADU,9.627596,78.626935
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Kannar Street SO,630606,PO,Non Delivery,SIVAGANGA,TAMIL NADU,9.68954,78.459056
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Tiruvegampet SO,630408,PO,Delivery,SIVAGANGA,TAMIL NADU,9.832103,78.783945
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Nattarasankottai SO,630556,PO,Delivery,SIVAGANGA,TAMIL NADU,9.8713371,78.557009
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Okkur SO,630557,PO,Delivery,SIVAGANGA,TAMIL NADU,9.94,78.52
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Tirupattur Bus Stand SO,630211,PO,Non Delivery,SIVAGANGA,TAMIL NADU,10.1081231,78.6015738
Tamilnadu Circle,Southern Region Madurai,Theni Division,Chinnamanur S.O,625515,PO,Delivery,THENI,TAMIL NADU,9.842440802,77.3800991
Tamilnadu Circle,Southern Region Madurai,Theni Division,Kamatchipuram S.O,625520,PO,Delivery,THENI,TAMIL NADU,9.865876,77.454128
Tamilnadu Circle,Southern Region Madurai,Theni Division,Devadanapatti S.O,625602,PO,Delivery,THENI,TAMIL NADU,10.1468611,77.64169441
Tamilnadu Circle,Southern Region Madurai,Theni Division,T.Nagar S.O,625531,PO,Non Delivery,THENI,TAMIL NADU,10.0103,77.47681
Tamilnadu Circle,Southern Region Madurai,Theni Division,Uthappanayakanur S.O,625537,PO,Delivery,MADURAI,TAMIL NADU,10.0360833,77.7964444
Tamilnadu Circle,Southern Region Madurai,Theni Division,Vadagarai S.O,625601,PO,Non Delivery,THENI,TAMIL NADU,10.06252,77.3102
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Alwarkurichi SO,627412,PO,Delivery,TENKASI,TAMIL NADU,8.7827222,77.3989167
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Kallidaikurichi SO,627416,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.6825833,77.4643889
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Kila Ambur SO,627418,PO,Delivery,TENKASI,TAMIL NADU,8.7627222,77.4040278
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Pattamadai SO,627453,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.6697778,77.5845556
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Ravanasamudram SO,627424,PO,Delivery,TENKASI,TAMIL NADU,8.8024257,77.3785583
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Vickramasingapuram SO,627425,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7145556,77.3925833
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Kuttapuli SO,627127,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.1473233,77.60025
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Mulaikaraipatti SO,627354,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.5449167,77.7683611
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Munnirpallam SO,627356,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.6844167,77.6978611
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Tirukurungudi SO,627115,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.4346667,77.5660556
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Vijayanarayanam Naval Base SO,627119,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.4035278,77.7500833
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Jawahar Nagar Tirunelveli SO,627007,PO,Non Delivery,TIRUNELVELI,TAMIL NADU,8.6899167,77.7368889
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Maharajangar SO,627011,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7054167,77.7536667
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Melapalayam SO Tirunelveli,627005,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7071365,77.707159
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Palayankottai Courts SO,627002,PO,Non Delivery,TIRUNELVELI,TAMIL NADU,8.72058,77.75331
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Palayankottai High Grounds SO,627011,PO,Non Delivery,TIRUNELVELI,TAMIL NADU,8.7105278,77.7495556
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Rajavallipuram SO,627359,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7887989,77.7496786
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Tirunelveli Town SO,627006,PO,Delivery,TIRUNELVELI,TAMIL NADU,8.7298845,77.6844563
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Viraraghavapuram SO,627001,PO,Non Delivery,TIRUNELVELI,TAMIL NADU,8.7294167,77.6871667
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Kommadikottai S.O,628653,PO,Delivery,TUTICORIN,TAMIL NADU,8.3705833,77.9495556
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Padukkapathu S.O,628703,PO,Delivery,TUTICORIN,TAMIL NADU,8.3641389,77.98225
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Puthantharuvai S.O,628656,PO,Delivery,TUTICORIN,TAMIL NADU,8.3374722,77.9333889
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Thathankulam S.O,628622,PO,Delivery,TUTICORIN,TAMIL NADU,8.63167,77.84233
Tamilnadu Circle,Southern Region Madurai,Tuticorin Division,Ammanpuram S.O,628201,PO,Delivery,TUTICORIN,TAMIL NADU,8.5638333,78.0635833
